x_Endpoint_ID,x_partner_ID,x_SiteID,x_ClientID,x_Reg_ID,x_agentMachineID
9fffc952-ee2b-4009-9bfe-3fefb5ddc438,108033,1080334,1080334,2207793,9fffc952ee2b40099bfe3fefb5ddc438
5cd0f6b2-918f-456a-b49f-2b1c26298b68,108026,1080264,1080264,2193636,5cd0f6b2918f456ab49f2b1c26298b68
4d073736-6957-4754-b48d-fd829d2a8a16,104040,1040404,1040404,2026481,4d07373669574754b48dfd829d2a8a16
eef59141-4bcb-4b80-bf17-739627cef1b0,106012,1060121,1060121,2077560,eef591414bcb4b80bf17739627cef1b0
fff6d277-ee26-42ba-9a24-1e0b5ef99f1e,109010,1090103,1090103,2256479,fff6d277ee2642ba9a241e0b5ef99f1e
9f9dc03b-c678-4615-a056-a3fc832e7866,110001,1100013,1100013,2271801,9f9dc03bc6784615a056a3fc832e7866
8c5466ff-0e2a-40bf-bdeb-d434d542508f,107003,1070031,1070031,2100017,8c5466ff0e2a40bfbdebd434d542508f
a2b111de-6b62-4b7b-8c89-03cd7762df82,105004,1050043,1050043,2037512,a2b111de6b624b7b8c8903cd7762df82
3ee2085b-480c-41e3-8af0-7fe52d23951b,110003,1100031,1100031,2284742,3ee2085b480c41e38af07fe52d23951b
c4704420-a59b-4a25-a6f2-2cda944bfc67,107005,1070051,1070051,2102050,c4704420a59b4a25a6f22cda944bfc67
feb4a331-5cdc-4589-9eaf-83a442e6fec7,110002,1100022,1100022,2279111,feb4a3315cdc45899eaf83a442e6fec7
89573bff-3e38-488d-a478-a1ea003a448a,105087,1050873,1050873,2070745,89573bff3e38488da478a1ea003a448a
0925af6d-970a-461b-9fac-923a402595b4,110003,1100032,1100032,2287918,0925af6d970a461b9fac923a402595b4
ec4da6aa-3b52-46ba-a6cd-7531eedeb8cc,105036,1050363,1050363,2050372,ec4da6aa3b5246baa6cd7531eedeb8cc
3d59be05-17aa-409c-8047-064976902fc3,103059,1030593,1030593,2016141,3d59be0517aa409c8047064976902fc3
67e0b29b-39ec-4c75-a151-b980f18f9969,110004,1100041,1100041,2293681,67e0b29b39ec4c75a151b980f18f9969
e44ab517-812c-4af7-aa7e-53bf122451de,106007,1060074,1060074,2074973,e44ab517812c4af7aa7e53bf122451de
bcff5f6b-9bb3-46a9-a8a0-d4696245ebdd,108028,1080282,1080282,2196780,bcff5f6b9bb346a9a8a0d4696245ebdd
49363138-1b48-46a6-b1ef-13607d530783,102127,1021272,1021272,2008700,493631381b4846a6b1ef13607d530783
99337dc0-23f9-448c-852c-51958d0a8d1c,108037,1080371,1080371,2214289,99337dc023f9448c852c51958d0a8d1c
bf6efa0c-ac72-4e26-81d0-e93d82fb4d53,104079,1040794,1040794,2034247,bf6efa0cac724e2681d0e93d82fb4d53
ae9eb256-51fe-4c1b-a97e-bb712e5ed437,110005,1100052,1100052,2304150,ae9eb25651fe4c1ba97ebb712e5ed437
a9e1da22-2536-4b5f-80e1-33589b802dea,108014,1080144,1080144,2169477,a9e1da2225364b5f80e133589b802dea
9aa241eb-3304-4665-ba53-d73ae4fa4ea5,106002,1060024,1060024,2072043,9aa241eb33044665ba53d73ae4fa4ea5
2126c1d8-77af-414e-bc8b-d4b6b6fec058,108007,1080073,1080073,2154931,2126c1d877af414ebc8bd4b6b6fec058
563d4723-774a-4d47-bba5-6efd87c4232c,110004,1100044,1100044,2300022,563d4723774a4d47bba56efd87c4232c
de90d7a2-84a4-4d98-af55-ff5ead4586b4,103047,1030472,1030472,2014930,de90d7a284a44d98af55ff5ead4586b4
3ed0833e-36ed-468d-8c60-2bdca91ecb44,108030,1080301,1080301,2199944,3ed0833e36ed468d8c602bdca91ecb44
86feead3-8872-488d-85bf-070fa1f3554f,102043,1020431,1020431,2004315,86feead38872488d85bf070fa1f3554f
face7868-3e37-40df-9c0d-a3e287cec5d4,108002,1080022,1080022,2144596,face78683e3740df9c0da3e287cec5d4
ccb32ec8-61d0-4113-a754-2fca79cf4160,111001,1110012,1110012,2318742,ccb32ec861d04113a7542fca79cf4160
7d80902c-0136-4617-8572-cc5f3be807c4,105083,1050832,1050832,2069020,7d80902c013646178572cc5f3be807c4
6bd5e00c-9f9e-48b0-8740-ae23a0e919f2,107042,1070424,1070424,2139720,6bd5e00c9f9e48b08740ae23a0e919f2
7712b451-0577-4710-a964-90c31c4ea4c6,107014,1070142,1070142,2111159,7712b45105774710a96490c31c4ea4c6
acd5e882-0407-4b4a-b3a6-21b734a382e6,109003,1090031,1090031,2226735,acd5e88204074b4ab3a621b734a382e6
2a2e47df-9651-4e6c-8abd-22e79856e9d4,105051,1050511,1050511,2056126,2a2e47df96514e6c8abd22e79856e9d4
c34e0f08-53cb-4279-8590-46a2a3c36131,108002,1080023,1080023,2145141,c34e0f0853cb4279859046a2a3c36131
2949279b-258b-458a-b591-e44b3e38815d,110002,1100021,1100021,2276872,2949279b258b458ab591e44b3e38815d
f5fed9dd-504d-4541-9805-70d93d33c8fd,109008,1090082,1090082,2247213,f5fed9dd504d4541980570d93d33c8fd
020e1cac-0fb6-4e64-9fe4-a16c5ba905e0,110002,1100021,1100021,2276377,020e1cac0fb64e649fe4a16c5ba905e0
f0a726a9-0a14-405f-8175-8792fe8cd220,108001,1080011,1080011,2142018,f0a726a90a14405f81758792fe8cd220
f81822bc-6fec-4540-8658-8f8eb242a74b,101002,1010023,1010023,2000019,f81822bc6fec454086588f8eb242a74b
5c16668c-2fac-43fa-b068-b3e05bb9fa1c,109003,1090034,1090034,2229433,5c16668c2fac43fab068b3e05bb9fa1c
29753d62-1814-4a03-9452-f7dd5046bd6b,109006,1090062,1090062,2239433,29753d6218144a039452f7dd5046bd6b
11249a8d-2031-484a-ad23-824475ca4833,110001,1100011,1100011,2266411,11249a8d2031484aad23824475ca4833
b7b4d787-98f0-4c84-82d6-3e62d783d63d,105024,1050244,1050244,2045636,b7b4d78798f04c8482d63e62d783d63d
2b2c9d9a-f713-4130-bcc4-741875552cef,103047,1030474,1030474,2014980,2b2c9d9af7134130bcc4741875552cef
c825d5b1-54f3-4f21-befc-781ffd1e3d51,107020,1070201,1070201,2117118,c825d5b154f34f21befc781ffd1e3d51
f92e03fd-3939-4acf-813a-911e9648f5ec,111001,1110014,1110014,2326183,f92e03fd39394acf813a911e9648f5ec
14bf2940-cc02-4715-98ad-3202b45fd39e,108009,1080091,1080091,2158021,14bf2940cc02471598ad3202b45fd39e
3e2da551-f4ce-437a-a763-c34c67b8bf57,107028,1070281,1070281,2124964,3e2da551f4ce437aa763c34c67b8bf57
a3fbb513-7cd1-4a4b-ade6-5e0ea938e29f,109004,1090043,1090043,2232137,a3fbb5137cd14a4bade65e0ea938e29f
d1896698-f290-42ab-88a4-1b128ef8f7ce,106024,1060243,1060243,2085079,d1896698f29042ab88a41b128ef8f7ce
bee5dcb1-cc94-4f47-9cfb-bdefd2bc03a3,110004,1100044,1100044,2301050,bee5dcb1cc944f479cfbbdefd2bc03a3
4fcfcf31-fb8d-4430-908f-55c146927f21,109011,1090111,1090111,2258691,4fcfcf31fb8d4430908f55c146927f21
31945702-b7ef-4b8b-970a-ad45e8d029e3,109004,1090043,1090043,2232851,31945702b7ef4b8b970aad45e8d029e3
bc89f094-d6e5-42e0-9178-c882bf403cb5,111001,1110011,1110011,2314386,bc89f094d6e542e09178c882bf403cb5
242d5633-6f87-4152-80cc-1533cc65e78e,108036,1080363,1080363,2213211,242d56336f87415280cc1533cc65e78e
6ab27617-5d1d-47ef-939e-3cb14d07bc88,102097,1020974,1020974,2007167,6ab276175d1d47ef939e3cb14d07bc88
43607595-98da-4ce9-b2d8-24225a81ea11,104066,1040663,1040663,2031624,4360759598da4ce9b2d824225a81ea11
85832391-2ea9-470b-9e38-9cd9db85a27a,109001,1090014,1090014,2221687,858323912ea9470b9e389cd9db85a27a
4e5510a6-5e95-4c69-b49e-9a2d0533949b,108038,1080383,1080383,2217234,4e5510a65e954c69b49e9a2d0533949b
db6e1160-bf39-4345-92ca-b38be88bde24,104011,1040113,1040113,2020618,db6e1160bf39434592cab38be88bde24
692f7e54-fb93-43ed-8a71-0ded4f8edb90,106028,1060281,1060281,2087216,692f7e54fb9343ed8a710ded4f8edb90
b8c1ac4b-96e2-4502-b562-cb93cbdc3037,107004,1070042,1070042,2101355,b8c1ac4b96e24502b562cb93cbdc3037
071b04b7-b50b-4360-84bd-c5a1638b31fc,110001,1100012,1100012,2268984,071b04b7b50b436084bdc5a1638b31fc
a34e80a0-af54-4491-831d-e0dd254404f5,108020,1080202,1080202,2180762,a34e80a0af544491831de0dd254404f5
a90843b5-2ef7-4b81-8ae5-2a1e819a4850,102040,1020404,1020404,2004200,a90843b52ef74b818ae52a1e819a4850
47987357-25b2-4b06-9a4b-b1ded07567ca,107014,1070142,1070142,2111234,4798735725b24b069a4bb1ded07567ca
8519c784-0b4c-4bb3-9566-32d6b7e793a8,102147,1021474,1021474,2009761,8519c7840b4c4bb3956632d6b7e793a8
d2fa9253-b629-46ef-999f-a1d1be59b22b,110005,1100052,1100052,2306340,d2fa9253b62946ef999fa1d1be59b22b
e5307200-8e7d-446c-bd01-e8143a6e8b4c,110002,1100023,1100023,2281283,e53072008e7d446cbd01e8143a6e8b4c
dab0d183-fd4f-4ce8-bfa6-d53ccf5d2f1a,107021,1070213,1070213,2118502,dab0d183fd4f4ce8bfa6d53ccf5d2f1a
0c17243d-ca75-48b2-933c-ee48a604b79f,107041,1070413,1070413,2138520,0c17243dca7548b2933cee48a604b79f
902baec0-8c0d-4387-a5b8-7d144c40f12c,102076,1020761,1020761,2006032,902baec08c0d4387a5b87d144c40f12c
b9e28bc7-4639-4a62-99b2-96796fb76feb,106045,1060453,1060453,2097611,b9e28bc746394a6299b296796fb76feb
f514ad03-fcfb-444f-928e-cd6f1684ba1f,108038,1080381,1080381,2215905,f514ad03fcfb444f928ecd6f1684ba1f
8a66dadf-6ec0-4cd1-8946-2e04efac14b5,110004,1100043,1100043,2298287,8a66dadf6ec04cd189462e04efac14b5
4b790faf-f43e-43d5-8ddc-46fae004f729,107026,1070262,1070262,2123200,4b790faff43e43d58ddc46fae004f729
a3e19d86-3f25-40f9-940b-ff9405b7bd2d,107036,1070361,1070361,2133055,a3e19d863f2540f9940bff9405b7bd2d
ed8cf264-19ef-46db-a068-d5ec88058929,107008,1070084,1070084,2105750,ed8cf26419ef46dba068d5ec88058929
f3b76027-738f-42ac-86b9-8eb95d15599b,109001,1090014,1090014,2221007,f3b76027738f42ac86b98eb95d15599b
3a44fe02-3126-4718-a2e5-36e4173476c9,105073,1050732,1050732,2065085,3a44fe0231264718a2e536e4173476c9
e00ac160-9f82-4d2f-9f9b-873ab4e275e8,108023,1080231,1080231,2186331,e00ac1609f824d2f9f9b873ab4e275e8
9ce4a3e1-e793-4917-aed2-94a1b84c26b0,104012,1040123,1040123,2020816,9ce4a3e1e7934917aed294a1b84c26b0
45a62314-bd7e-4b8f-bad0-49a7cf72d5c4,110003,1100032,1100032,2286839,45a62314bd7e4b8fbad049a7cf72d5c4
99fa6349-ee9d-4b85-83b5-070726d61536,108030,1080304,1080304,2201595,99fa6349ee9d4b8583b5070726d61536
60f70d0c-082e-4495-9a75-f5e6b7fca415,109003,1090032,1090032,2227630,60f70d0c082e44959a75f5e6b7fca415
6cd1f49b-aed7-4731-afd1-f9ecc3dd621f,111001,1110013,1110013,2325492,6cd1f49baed74731afd1f9ecc3dd621f
5db8f85e-1c18-4f85-bf25-e372e4e2790a,109006,1090064,1090064,2241478,5db8f85e1c184f85bf25e372e4e2790a
7fbc5b3e-8483-46ea-b9f3-5466e688eef5,111001,1110013,1110013,2321526,7fbc5b3e848346eab9f35466e688eef5
c56e7879-ea74-4b0c-a037-fb269bcbd9ca,104069,1040694,1040694,2032258,c56e7879ea744b0ca037fb269bcbd9ca
a8b5dcd4-e788-4563-a184-89f11be1ce11,108035,1080354,1080354,2211396,a8b5dcd4e7884563a18489f11be1ce11
64c611d4-23c5-4b4c-be33-ee0f9608688d,108002,1080024,1080024,2145681,64c611d423c54b4cbe33ee0f9608688d
cf91b387-fbbf-44f9-8503-918880d7cc9b,110001,1100012,1100012,2268544,cf91b387fbbf44f98503918880d7cc9b
be2b5ba1-2861-438b-9e3a-c0fd728e4f5b,109011,1090114,1090114,2261407,be2b5ba12861438b9e3ac0fd728e4f5b
8d411173-7c8b-4715-af53-cd4350be3ae1,107005,1070051,1070051,2102062,8d4111737c8b4715af53cd4350be3ae1
87540302-7f5f-48e7-bc96-cbddca70d2ce,106040,1060404,1060404,2094849,875403027f5f48e7bc96cbddca70d2ce
9d6c6e50-0ba8-40b1-8226-0ba64d7c00ce,110002,1100023,1100023,2281152,9d6c6e500ba840b182260ba64d7c00ce
b3e83ad2-9599-4f7b-a08f-440bca7ff333,108020,1080202,1080202,2180843,b3e83ad295994f7ba08f440bca7ff333
319d4009-6817-426e-b255-125465e384ed,109004,1090044,1090044,2233845,319d40096817426eb255125465e384ed
696d4b9e-db2e-458b-ac54-8005a164e727,102097,1020973,1020973,2007155,696d4b9edb2e458bac548005a164e727
2fedad50-ff74-4b0e-8c9e-23aa3165bb85,107042,1070422,1070422,2139208,2fedad50ff744b0e8c9e23aa3165bb85
c7c0b165-9e55-457d-8b14-a8e6cd047fd5,105030,1050302,1050302,2047829,c7c0b1659e55457d8b14a8e6cd047fd5
109638a2-9996-4382-b9d7-d6d5b23e29be,106007,1060074,1060074,2074949,109638a299964382b9d7d6d5b23e29be
b30b23cb-020e-448d-bd69-2df69b475942,107010,1070103,1070103,2107576,b30b23cb020e448dbd692df69b475942
ad2643f8-ec78-448d-a4d7-11a106b6185a,105078,1050784,1050784,2067277,ad2643f8ec78448da4d711a106b6185a
5232b855-49d1-4292-bf77-d2aa5fa68e7c,108013,1080132,1080132,2166562,5232b85549d14292bf77d2aa5fa68e7c
d1e8f7ca-ff3e-45ad-9d7e-de51f59a6d6a,108006,1080062,1080062,2152688,d1e8f7caff3e45ad9d7ede51f59a6d6a
80390025-8725-45a0-a6c9-b1dcaa117d73,105042,1050423,1050423,2052784,80390025872545a0a6c9b1dcaa117d73
fb4ee50b-6067-479b-9adf-6710601f2971,105084,1050841,1050841,2069334,fb4ee50b6067479b9adf6710601f2971
12652a0c-91dc-4081-81aa-bf16586b31dd,106043,1060431,1060431,2096224,12652a0c91dc408181aabf16586b31dd
c867e810-53d3-4879-9ad2-a1f2d32c1e7b,110004,1100041,1100041,2294990,c867e81053d348799ad2a1f2d32c1e7b
8c37bd6f-5abf-44b0-8e57-4638f52830fa,107034,1070343,1070343,2131568,8c37bd6f5abf44b08e574638f52830fa
509ec4d9-4255-478e-8fdf-dc05e878e266,106009,1060092,1060092,2075888,509ec4d94255478e8fdfdc05e878e266
ff315486-cb1a-48c7-9e7f-85f9d162db00,109011,1090112,1090112,2258974,ff315486cb1a48c79e7f85f9d162db00
cea62cae-201d-4ae5-874d-546fcf9ae187,110003,1100031,1100031,2285778,cea62cae201d4ae5874d546fcf9ae187
64ccc516-a0ef-4e21-84ff-af3c1f138e3d,111001,1110013,1110013,2325566,64ccc516a0ef4e2184ffaf3c1f138e3d
7ffb21f0-c759-4b17-81d1-6641d1c63530,110004,1100041,1100041,2293490,7ffb21f0c7594b1781d16641d1c63530
10da45fe-82b1-4318-893a-d74a81077993,108018,1080183,1080183,2177040,10da45fe82b14318893ad74a81077993
695b4a09-bde4-42b6-b139-6a642b313349,108028,1080282,1080282,2196475,695b4a09bde442b6b1396a642b313349
bde1c8a2-e1cd-4892-a857-a3c3bed47539,106030,1060304,1060304,2088858,bde1c8a2e1cd4892a857a3c3bed47539
eb612cbf-584b-40ce-a8a2-be21dbc4d478,109008,1090083,1090083,2248481,eb612cbf584b40cea8a2be21dbc4d478
85c58edb-70bc-48f2-b995-aecf804161ed,107003,1070031,1070031,2100001,85c58edb70bc48f2b995aecf804161ed
e3d15a33-fda5-4eb3-9f20-0731c3bf1686,109008,1090084,1090084,2249480,e3d15a33fda54eb39f200731c3bf1686
2a4b5428-c596-44d9-b3a6-446421da5534,109008,1090083,1090083,2248416,2a4b5428c59644d9b3a6446421da5534
b07d823d-5c2c-4457-a3ee-afe3843f644e,105025,1050252,1050252,2045829,b07d823d5c2c4457a3eeafe3843f644e
cb02b38d-5a8b-4122-9984-c6e411f008a6,108019,1080192,1080192,2178742,cb02b38d5a8b41229984c6e411f008a6
7bb5cc5c-dee3-4b15-89bd-361ae860eecc,107035,1070352,1070352,2132234,7bb5cc5cdee34b1589bd361ae860eecc
fd86053f-03e0-48a3-b051-b388fad05e8d,108004,1080041,1080041,2148105,fd86053f03e048a3b051b388fad05e8d
07df6794-88f0-4e6b-ac0d-d7fb895b7b00,108032,1080323,1080323,2205264,07df679488f04e6bac0dd7fb895b7b00
e2afaed8-9c05-4c51-9b4a-5d88364a89bb,102014,1020143,1020143,2002827,e2afaed89c054c519b4a5d88364a89bb
eb8d9c00-84c0-46bf-80be-216ebc4e8c9b,108018,1080184,1080184,2177461,eb8d9c0084c046bf80be216ebc4e8c9b
526d2e0a-0a1c-434a-9808-4f6f81c40030,105020,1050202,1050202,2043814,526d2e0a0a1c434a98084f6f81c40030
94dd28ab-04a1-4d13-9f0c-b46a1ab55357,108027,1080272,1080272,2194762,94dd28ab04a14d139f0cb46a1ab55357
bb01ec23-6d2c-4503-928a-703571d1c16f,107018,1070182,1070182,2115331,bb01ec236d2c4503928a703571d1c16f
80eda72b-8820-4337-bd8c-22c1e10876ce,108019,1080193,1080193,2179186,80eda72b88204337bd8c22c1e10876ce
4410645c-9a20-4409-9ebb-7e6b03a81fef,109008,1090081,1090081,2245930,4410645c9a2044099ebb7e6b03a81fef
c2aaf4ff-b2aa-4ef5-ac1f-35fddb501d47,110002,1100021,1100021,2274893,c2aaf4ffb2aa4ef5ac1f35fddb501d47
beeefc3d-902f-4744-898e-11fed5717621,110005,1100054,1100054,2310116,beeefc3d902f4744898e11fed5717621
60c3ce30-8f98-414a-867b-f2d8ed50a00b,105056,1050561,1050561,2058123,60c3ce308f98414a867bf2d8ed50a00b
7245623c-cdd6-4a34-be44-51464739356d,107042,1070422,1070422,2139222,7245623ccdd64a34be4451464739356d
c9ab0029-b122-4097-adfb-9bdb4043650c,105054,1050542,1050542,2057417,c9ab0029b1224097adfb9bdb4043650c
8fb37e94-85ad-4abf-a5be-cfa56d6e37f3,109011,1090112,1090112,2259112,8fb37e9485ad4abfa5becfa56d6e37f3
99d501cb-75a9-4503-863a-2f7768dd92b2,108017,1080172,1080172,2174832,99d501cb75a94503863a2f7768dd92b2
3734edb8-31a8-479f-8b2f-e556f391f817,108012,1080121,1080121,2164110,3734edb831a8479f8b2fe556f391f817
7385a1d0-0f74-4147-9e2d-1f1c3451f825,109003,1090032,1090032,2226960,7385a1d00f7441479e2d1f1c3451f825
e36c0160-b75a-40de-a816-5c582b8b15d6,106020,1060204,1060204,2082814,e36c0160b75a40dea8165c582b8b15d6
9d1f1606-330d-4a10-a0ba-2ef778c39239,110001,1100013,1100013,2272049,9d1f1606330d4a10a0ba2ef778c39239
ffe5c6b5-7e57-40f9-893d-30f776611077,108024,1080242,1080242,2188636,ffe5c6b57e5740f9893d30f776611077
b707bd27-678a-44b0-b538-2e76577924d8,110003,1100032,1100032,2287528,b707bd27678a44b0b5382e76577924d8
341eeff2-dd3b-497e-9445-786f22c5698d,108010,1080102,1080102,2160480,341eeff2dd3b497e9445786f22c5698d
3efacd3f-a957-4f83-bdd1-08f2db1da492,104085,1040852,1040852,2035371,3efacd3fa9574f83bdd108f2db1da492
964ae7d3-cdf7-47ab-8f3d-5741854e412f,109006,1090064,1090064,2241331,964ae7d3cdf747ab8f3d5741854e412f
78e983fa-d8a7-4d2b-89f6-bbd4f3385717,110003,1100032,1100032,2287299,78e983fad8a74d2b89f6bbd4f3385717
1b68f722-e8b8-4599-9404-b6d80bcc1859,111001,1110014,1110014,2330427,1b68f722e8b845999404b6d80bcc1859
80970d12-3764-4fd2-8097-0dca7a1b9ad2,110004,1100041,1100041,2293430,80970d1237644fd280970dca7a1b9ad2
642cc197-f5f3-4d49-87d2-2e75e8bd45db,108030,1080302,1080302,2200865,642cc197f5f34d4987d22e75e8bd45db
3ea08186-1cef-48b9-8dc2-9d2cfb7e5db1,109003,1090034,1090034,2229153,3ea081861cef48b98dc29d2cfb7e5db1
00144861-4b40-409e-b44b-f19affbfb7f6,108036,1080363,1080363,2213094,001448614b40409eb44bf19affbfb7f6
04e9ede6-e480-45a4-a3d8-03ae9698840f,111001,1110011,1110011,2312915,04e9ede6e48045a4a3d803ae9698840f
2335d859-7ecf-4604-80f4-d7bbc3406b02,104061,1040611,1040611,2030519,2335d8597ecf460480f4d7bbc3406b02
1f63fbca-b256-459e-815f-eea3d905e5dc,108006,1080064,1080064,2153411,1f63fbcab256459e815feea3d905e5dc
64ad56aa-08a1-4da1-bdba-5f3423eb96da,106029,1060294,1060294,2088271,64ad56aa08a14da1bdba5f3423eb96da
18b3fc2f-232b-4ad1-916b-e6e41ee11b84,105083,1050832,1050832,2069038,18b3fc2f232b4ad1916be6e41ee11b84
64dd306f-39dd-432f-a652-d3b6aa61a63a,108030,1080303,1080303,2201024,64dd306f39dd432fa652d3b6aa61a63a
227bed3a-1c4c-41a7-8d0b-a6b8b7ac942b,105055,1050551,1050551,2057691,227bed3a1c4c41a78d0ba6b8b7ac942b
b7261d36-9cf9-44d4-840a-e9ad3723dfb6,109010,1090104,1090104,2257370,b7261d369cf944d4840ae9ad3723dfb6
0efda30e-483f-415e-a593-f25294977744,108021,1080214,1080214,2183698,0efda30e483f415ea593f25294977744
686a61d6-a633-477f-9fa3-732323cd00e7,106035,1060352,1060352,2091562,686a61d6a633477f9fa3732323cd00e7
c5b4792c-4475-4b26-ae9e-e17c4affa96c,107035,1070351,1070351,2132013,c5b4792c44754b26ae9ee17c4affa96c
5e75358a-a1be-4222-8023-828fd8c52b86,105047,1050472,1050472,2054644,5e75358aa1be42228023828fd8c52b86
7356c195-57a2-4bd6-a6f7-dbefe942eb2a,107035,1070353,1070353,2132542,7356c19557a24bd6a6f7dbefe942eb2a
c629fb86-867a-4ee5-8fa7-5364b5c0e4df,104059,1040592,1040592,2030183,c629fb86867a4ee58fa75364b5c0e4df
7016ad16-f3e6-4157-aa62-f100d4b62154,110001,1100012,1100012,2270345,7016ad16f3e64157aa62f100d4b62154
a64d2a93-5fe2-478f-8abc-e0a9d6e6263f,102058,1020581,1020581,2005092,a64d2a935fe2478f8abce0a9d6e6263f
2743fc7c-927c-4a70-8a8b-66eeb68cc466,105070,1050701,1050701,2063723,2743fc7c927c4a708a8b66eeb68cc466
3e2b5ca0-6b6e-4d18-a9cf-b26137d6a934,105070,1050704,1050704,2064024,3e2b5ca06b6e4d18a9cfb26137d6a934
f5ff5a1c-3a87-48c2-89d8-fea22b709c58,108037,1080372,1080372,2214792,f5ff5a1c3a8748c289d8fea22b709c58
75d37019-e082-4daf-9743-3ac30ff09327,108037,1080373,1080373,2215195,75d37019e0824daf97433ac30ff09327
88cf3f4e-389b-44e0-91ad-17f973ebad8e,110005,1100054,1100054,2309310,88cf3f4e389b44e091ad17f973ebad8e
134d02e1-b43e-4a04-8053-116473286b16,107005,1070053,1070053,2102521,134d02e1b43e4a048053116473286b16
885a5e09-9f37-4758-8a01-5717c2fb5b0e,108021,1080212,1080212,2182696,885a5e099f3747588a015717c2fb5b0e
2cf72abb-d5ae-49bd-abf1-6615158aacf1,107044,1070443,1070443,2141486,2cf72abbd5ae49bdabf16615158aacf1
23c2f64a-9481-462d-b20e-d30888ec3998,108026,1080261,1080261,2192370,23c2f64a9481462db20ed30888ec3998
87cc68c9-1e97-41e7-9306-9a193cdef5f1,108001,1080012,1080012,2142592,87cc68c91e9741e793069a193cdef5f1
01bc1225-dd1f-4501-b235-a5e017de0d16,107021,1070214,1070214,2118805,01bc1225dd1f4501b235a5e017de0d16
e38380e2-9745-462d-893e-14e25e8fadd7,107018,1070183,1070183,2115495,e38380e29745462d893e14e25e8fadd7
d5dc7e67-c9f3-44e8-9b8a-b68e549af3ac,109004,1090042,1090042,2231781,d5dc7e67c9f344e89b8ab68e549af3ac
4936dd09-d462-42e6-9d3c-899bc9692b7a,109002,1090024,1090024,2225523,4936dd09d46242e69d3c899bc9692b7a
947c9916-42a3-4228-b682-f33d484f292a,107013,1070133,1070133,2110488,947c991642a34228b682f33d484f292a
5f8c45eb-b4e9-4f68-ba55-96e556fef7bc,107002,1070021,1070021,2098982,5f8c45ebb4e94f68ba5596e556fef7bc
6fb08734-eadc-4acf-b95d-139fc6193687,109007,1090073,1090073,2244025,6fb08734eadc4acfb95d139fc6193687
a814c054-52ca-40df-a1a3-17dec64b3702,108013,1080133,1080133,2167012,a814c05452ca40dfa1a317dec64b3702
556a1d4a-6243-4a28-9b82-24e11cdc4380,107021,1070213,1070213,2118492,556a1d4a62434a289b8224e11cdc4380
2b298128-31a0-419a-b2ff-0abe6a8a8932,108002,1080024,1080024,2145425,2b29812831a0419ab2ff0abe6a8a8932
04acd0ed-1cba-4c51-8a02-0ec8b201b760,107037,1070372,1070372,2134388,04acd0ed1cba4c518a020ec8b201b760
42984eeb-3f52-4447-b194-4499847ab8b7,105053,1050531,1050531,2056947,42984eeb3f524447b1944499847ab8b7
ed8431cc-4047-4d2e-b3fa-295d353009e5,105069,1050692,1050692,2063412,ed8431cc40474d2eb3fa295d353009e5
734d9aad-c03f-414e-a2ea-cd78d32ba8eb,109009,1090092,1090092,2251841,734d9aadc03f414ea2eacd78d32ba8eb
8f1f5744-e905-44d2-99fc-235acfd4b797,108003,1080032,1080032,2146543,8f1f5744e90544d299fc235acfd4b797
cc79e4bf-068b-47a6-883b-6697a11e64d6,109009,1090092,1090092,2251798,cc79e4bf068b47a6883b6697a11e64d6
b3cffc93-a0ed-4a00-8e1c-c0b608aa3245,111001,1110014,1110014,2327637,b3cffc93a0ed4a008e1cc0b608aa3245
52cb2543-65b7-4367-b145-f89b2ed2e6d5,110005,1100051,1100051,2302410,52cb254365b74367b145f89b2ed2e6d5
4f66af86-8fc4-4e70-9a3a-d90514df73da,108028,1080283,1080283,2197214,4f66af868fc44e709a3ad90514df73da
b8c75b84-ccd8-4d78-b6a1-5b7a08c0afa7,110004,1100044,1100044,2301770,b8c75b84ccd84d78b6a15b7a08c0afa7
37e74a97-282a-40f3-80f5-b2abf1778025,110002,1100023,1100023,2281217,37e74a97282a40f380f5b2abf1778025
c72f16d0-163e-4a2f-bce9-d59d0470e069,110001,1100011,1100011,2267634,c72f16d0163e4a2fbce9d59d0470e069
0d72ce29-bb32-42a6-a2f8-1c368fafe12f,106020,1060201,1060201,2082360,0d72ce29bb3242a6a2f81c368fafe12f
c710f40d-f45e-4f51-b111-e02e1fea234c,106041,1060414,1060414,2095356,c710f40df45e4f51b111e02e1fea234c
a458a739-01ab-47e9-8d4c-ea0988326fdb,111001,1110013,1110013,2320998,a458a73901ab47e98d4cea0988326fdb
55733cb6-2ed5-4203-ae4b-e1835660bc44,109005,1090051,1090051,2234613,55733cb62ed54203ae4be1835660bc44
595d8408-61d7-43ad-9d7d-44facdac8f1e,103043,1030431,1030431,2014492,595d840861d743ad9d7d44facdac8f1e
5e339a82-2732-4774-adcd-2543ab4874e5,109008,1090083,1090083,2248612,5e339a8227324774adcd2543ab4874e5
358e0fd1-e174-4f50-b9ff-5c0f9c8ec40d,108025,1080251,1080251,2190177,358e0fd1e1744f50b9ff5c0f9c8ec40d
975b16ec-571f-49eb-9024-ff1a690d1870,111001,1110013,1110013,2322148,975b16ec571f49eb9024ff1a690d1870
8dcca9f3-4b39-43ac-970a-9b2f7ba0d812,105041,1050414,1050414,2052469,8dcca9f34b3943ac970a9b2f7ba0d812
